partid,child_edu_index,assigned,age,age_2,age_3,male,urban,risk_aversion,ind_found_b,education,literate,voc_training,numeracy_numcorrect_m,adl,wealthindex,savings_6mo_p99,cash4w_p99,loan_100k,loan_1mil,lowskill7da_zero,lowbus7da_zero,skilledtrade7da_zero,highskill7da_zero,acto7da_zero,aghours7da_zero,chores7da_zero,zero_hours,nonag_dummy,emplvoc,inschool,admin_cost_us,groupsize_est_e,grantsize_pp_US_est3,group_existed,group_age,ingroup_hetero,ingroup_dynamic,grp_leader,grp_chair,avgdisteduc,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,D_12,D_13
518005,-.3571005,1,-.556549,.309747,-.1723897208,0,0,-.0702973,1,-.277981,0,0,-.520296,-.144853,-.6571729,-.1100908,-.2527537,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.1622926,1,0,0,0,-.3678103,.3017547,-.4362758,0,-.21592,.8901524,-1.409806,0,0,-.262067,0,0,0,0,0,0,0,1,0,0,0,0,0
518005,-2.845074,1,-.556549,.309747,-.1723897208,0,0,-.0702973,1,-.277981,0,0,-.520296,-.144853,-.6571729,-.1100908,-.2527537,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.1622926,1,0,0,0,-.3678103,.3017547,-.4362758,0,-.21592,.8901524,-1.409806,0,0,-.262067,0,0,0,0,0,0,0,1,0,0,0,0,0
518016,-1.287909,1,-.838707,.70343,-.5899718803,0,0,-.0702973,1,-1.2956,0,0,-.6489289,-.144853,-.3257753,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.577736,1,0,0,0,-.3678103,.3017547,-.4362758,0,-.21592,.8901524,-1.409806,0,0,-.262067,0,0,0,0,0,0,0,1,0,0,0,0,0
518016,-1.436943,1,-.838707,.70343,-.5899718803,0,0,-.0702973,1,-1.2956,0,0,-.6489289,-.144853,-.3257753,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.577736,1,0,0,0,-.3678103,.3017547,-.4362758,0,-.21592,.8901524,-1.409806,0,0,-.262067,0,0,0,0,0,0,0,1,0,0,0,0,0
518025,2.198169,1,.289924,.084056,.0243698291,1,0,.186641,1,.909245,1,0,.3801342,-.144853,.7857853,.304637,.0976898,1,1,-.0967723,.4023933,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,1,-.3678103,.3017547,-.4362758,0,-.21592,.8901524,-1.409806,0,0,-.262067,0,0,0,0,0,0,0,1,0,0,0,0,0
518025,1.457923,1,.289924,.084056,.0243698291,1,0,.186641,1,.909245,1,0,.3801342,-.144853,.7857853,.304637,.0976898,1,1,-.0967723,.4023933,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,1,-.3678103,.3017547,-.4362758,0,-.21592,.8901524,-1.409806,0,0,-.262067,0,0,0,0,0,0,0,1,0,0,0,0,0
519005,-2.033971,1,-.274392,.075291,-.020659161,0,0,-.8688834,1,-1.2956,0,0,-.0057645,-.144853,-.824329,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.1184916,.3996888,0,0,0,0,-.4099784,.3017547,-.4563461,0,-.21592,-.0602476,-.1024659,0,0,-.2502342,0,0,0,0,0,0,0,1,0,0,0,0,0
519006,-.0128141,1,.478029,.228512,.109235383,0,0,-.8688834,1,-.617189,0,0,.8946657,-.144853,-.5410162,-.1100908,-.2566913,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.166519,.7854577,0,0,0,0,-.4099784,.3017547,-.4563461,0,-.21592,-.0602476,-.1024659,0,0,-.2502342,0,0,0,0,0,0,0,1,0,0,0,0,0
519006,-1.857558,1,.478029,.228512,.109235383,0,0,-.8688834,1,-.617189,0,0,.8946657,-.144853,-.5410162,-.1100908,-.2566913,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.166519,.7854577,0,0,0,0,-.4099784,.3017547,-.4563461,0,-.21592,-.0602476,-.1024659,0,0,-.2502342,0,0,0,0,0,0,0,1,0,0,0,0,0
519006,-1.857558,1,.478029,.228512,.109235383,0,0,-.8688834,1,-.617189,0,0,.8946657,-.144853,-.5410162,-.1100908,-.2566913,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.166519,.7854577,0,0,0,0,-.4099784,.3017547,-.4563461,0,-.21592,-.0602476,-.1024659,0,0,-.2502342,0,0,0,0,0,0,0,1,0,0,0,0,0
519008,-2.524385,1,-1.02681,1.05434,-1.082613675,0,0,-.5290945,1,-.956396,0,0,-.3916631,-.144853,-.7353505,-.1100908,-.2251907,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.0736179,.7854577,0,0,0,0,-.4099784,.3017547,-.4563461,0,-.21592,-.0602476,-.1024659,0,0,-.2502342,0,0,0,0,0,0,0,1,0,0,0,0,0
519009,.1366772,1,-.93276,.870041,-.8115394912,1,0,-1.128104,1,-.956396,0,0,.7660328,-.144853,-.3737273,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,1.919518,-.2531508,0,0,0,0,-.4099784,.3017547,-.4563461,0,-.21592,-.0602476,-.1024659,0,0,-.2502342,0,0,0,0,0,0,0,1,0,0,0,0,0
519009,-.2352672,1,-.93276,.870041,-.8115394912,1,0,-1.128104,1,-.956396,0,0,.7660328,-.144853,-.3737273,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,1.919518,-.2531508,0,0,0,0,-.4099784,.3017547,-.4563461,0,-.21592,-.0602476,-.1024659,0,0,-.2502342,0,0,0,0,0,0,0,1,0,0,0,0,0
520004,-.8120232,0,-.274392,.075291,-.020659161,1,0,-.2126363,1,-1.2956,0,0,-.2630302,-.144853,-.506784,-.1100908,-.1779399,1,0,3.146918,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-.3678103,.21167,-.403091,0,-.21592,.8973891,.5239886,0,0,.0263561,0,0,0,0,0,0,0,1,0,0,0,0,0
520004,-.2352672,0,-.274392,.075291,-.020659161,1,0,-.2126363,1,-1.2956,0,0,-.2630302,-.144853,-.506784,-.1100908,-.1779399,1,0,3.146918,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-.3678103,.21167,-.403091,0,-.21592,.8973891,.5239886,0,0,.0263561,0,0,0,0,0,0,0,1,0,0,0,0,0
520004,-.0128141,0,-.274392,.075291,-.020659161,1,0,-.2126363,1,-1.2956,0,0,-.2630302,-.144853,-.506784,-.1100908,-.1779399,1,0,3.146918,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-.3678103,.21167,-.403091,0,-.21592,.8973891,.5239886,0,0,.0263561,0,0,0,0,0,0,0,1,0,0,0,0,0
520007,.575878,0,-.086286,.007445,-.0006424327,1,0,-.1344622,1,.570037,1,0,-.3916631,-.144853,.5130776,.0392112,-.2566913,0,0,-.0967723,-.1736387,.0588176,-.0593133,-.0900536,-.2537205,-.1938018,0,1,1,0,-.3678103,.21167,-.403091,0,-.21592,.8973891,.5239886,0,0,.0263561,0,0,0,0,0,0,0,1,0,0,0,0,0
520007,-.4904543,0,-.086286,.007445,-.0006424327,1,0,-.1344622,1,.570037,1,0,-.3916631,-.144853,.5130776,.0392112,-.2566913,0,0,-.0967723,-.1736387,.0588176,-.0593133,-.0900536,-.2537205,-.1938018,0,1,1,0,-.3678103,.21167,-.403091,0,-.21592,.8973891,.5239886,0,0,.0263561,0,0,0,0,0,0,0,1,0,0,0,0,0
520008,.204214,0,-.274392,.075291,-.020659161,1,0,-.2126363,1,.909245,1,0,-.0057645,-.144853,-.2695546,-.1100908,-.0991886,0,0,3.795656,-.1736387,-.1026754,-.0593133,-.0900536,-.0255905,1.200901,0,1,0,0,-.3678103,.21167,-.403091,0,-.21592,.8973891,.5239886,1,0,.0263561,0,0,0,0,0,0,0,1,0,0,0,0,0
520008,-.3190071,0,-.274392,.075291,-.020659161,1,0,-.2126363,1,.909245,1,0,-.0057645,-.144853,-.2695546,-.1100908,-.0991886,0,0,3.795656,-.1736387,-.1026754,-.0593133,-.0900536,-.0255905,1.200901,0,1,0,0,-.3678103,.21167,-.403091,0,-.21592,.8973891,.5239886,1,0,.0263561,0,0,0,0,0,0,0,1,0,0,0,0,0
520011,-.0128141,0,-.93276,.870041,-.8115394912,1,0,.0492909,1,-.108378,1,0,.2515013,.091342,.381653,-.1100908,-.2566913,1,0,.0383814,-.0116297,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-.3678103,.21167,-.403091,0,-.21592,.8973891,.5239886,0,0,.0263561,0,0,0,0,0,0,0,1,0,0,0,0,0
521001,-.3340655,0,-.086286,.007445,-.0006424327,1,0,.4485681,0,-.108378,1,0,-.0057645,-.144853,-.04324,-.1100908,-.1976278,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,0,0,0,.2737045,-.2928043,.3131984,0,-.21592,-.0602476,.0720329,0,0,-.1382867,0,0,1,0,0,0,0,0,0,0,0,0,0
521001,-.0128141,0,-.086286,.007445,-.0006424327,1,0,.4485681,0,-.108378,1,0,-.0057645,-.144853,-.04324,-.1100908,-.1976278,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,0,0,0,.2737045,-.2928043,.3131984,0,-.21592,-.0602476,.0720329,0,0,-.1382867,0,0,1,0,0,0,0,0,0,0,0,0,0
521004,.3092674,0,-.086286,.007445,-.0006424327,1,0,.4485681,0,1.07885,1,0,-.0057645,-.144853,-.04324,-.1100908,-.1976278,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,0,0,0,.2737045,-.2928043,.3131984,0,-.21592,-.0602476,.0720329,0,0,-.1382867,0,0,1,0,0,0,0,0,0,0,0,0,0
521004,2.198169,0,-.086286,.007445,-.0006424327,1,0,.4485681,0,1.07885,1,0,-.0057645,-.144853,-.04324,-.1100908,-.1976278,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,0,0,0,.2737045,-.2928043,.3131984,0,-.21592,-.0602476,.0720329,0,0,-.1382867,0,0,1,0,0,0,0,0,0,0,0,0,0
523018,2.020176,0,.195871,.038366,.0075147246,0,1,-.099145,1,.400434,1,0,-.7775617,-.144853,-.65943,-.1100908,.1370655,1,1,-.0967723,.0423733,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,.0086901,-.2207365,.0645543,1,.024434,.1338618,-.2927225,0,0,-.3922287,0,0,0,0,0,0,0,1,0,0,0,0,0
523018,1.108989,0,.195871,.038366,.0075147246,0,1,-.099145,1,.400434,1,0,-.7775617,-.144853,-.65943,-.1100908,.1370655,1,1,-.0967723,.0423733,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,.0086901,-.2207365,.0645543,1,.024434,.1338618,-.2927225,0,0,-.3922287,0,0,0,0,0,0,0,1,0,0,0,0,0
524005,1.108989,0,-.744655,.554511,-.4129189661,1,1,.7077885,1,.400434,1,0,-1.034827,-.144853,.4627852,-.1100908,.9245789,0,0,-.0967723,-.1736387,-.1026754,-.0593133,.5766598,-.2657273,-.2531508,0,1,0,0,.0923568,-.9414141,1.474622,0,.024434,.5100405,.6239827,0,0,2.140007,0,0,0,0,1,0,0,0,0,0,0,0,0
524005,2.020176,0,-.744655,.554511,-.4129189661,1,1,.7077885,1,.400434,1,0,-1.034827,-.144853,.4627852,-.1100908,.9245789,0,0,-.0967723,-.1736387,-.1026754,-.0593133,.5766598,-.2657273,-.2531508,0,1,0,0,.0923568,-.9414141,1.474622,0,.024434,.5100405,.6239827,0,0,2.140007,0,0,0,0,1,0,0,0,0,0,0,0,0
524005,2.498756,0,-.744655,.554511,-.4129189661,1,1,.7077885,1,.400434,1,0,-1.034827,-.144853,.4627852,-.1100908,.9245789,0,0,-.0967723,-.1736387,-.1026754,-.0593133,.5766598,-.2657273,-.2531508,0,1,0,0,.0923568,-.9414141,1.474622,0,.024434,.5100405,.6239827,0,0,2.140007,0,0,0,0,1,0,0,0,0,0,0,0,0
525001,-2.033971,0,.383977,.147438,.056612757,1,1,-.8661766,1,-.108378,1,0,-.2630302,-.144853,.022657,-.1100908,.0583141,1,1,-.0967723,1.986481,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-1.149397,-.8693463,-.3342737,0,.024434,-.837539,.6239827,0,0,1.71994,0,0,0,0,1,0,0,0,0,0,0,0,0
525001,-2.524385,0,.383977,.147438,.056612757,1,1,-.8661766,1,-.108378,1,0,-.2630302,-.144853,.022657,-.1100908,.0583141,1,1,-.0967723,1.986481,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-1.149397,-.8693463,-.3342737,0,.024434,-.837539,.6239827,0,0,1.71994,0,0,0,0,1,0,0,0,0,0,0,0,0
525001,.2399611,0,.383977,.147438,.056612757,1,1,-.8661766,1,-.108378,1,0,-.2630302,-.144853,.022657,-.1100908,.0583141,1,1,-.0967723,1.986481,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-1.149397,-.8693463,-.3342737,0,.024434,-.837539,.6239827,0,0,1.71994,0,0,0,0,1,0,0,0,0,0,0,0,0
525001,-.8120232,0,.383977,.147438,.056612757,1,1,-.8661766,1,-.108378,1,0,-.2630302,-.144853,.022657,-.1100908,.0583141,1,1,-.0967723,1.986481,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-1.149397,-.8693463,-.3342737,0,.024434,-.837539,.6239827,0,0,1.71994,0,0,0,0,1,0,0,0,0,0,0,0,0
525001,-2.524385,0,.383977,.147438,.056612757,1,1,-.8661766,1,-.108378,1,0,-.2630302,-.144853,.022657,-.1100908,.0583141,1,1,-.0967723,1.986481,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-1.149397,-.8693463,-.3342737,0,.024434,-.837539,.6239827,0,0,1.71994,0,0,0,0,1,0,0,0,0,0,0,0,0
525002,-1.046412,0,.289924,.084056,.0243698291,1,1,-.8661766,1,.400434,1,0,-.3916631,-.144853,-.4092185,.0018857,-.0204372,1,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,1,0,-1.149397,-.8693463,-.3342737,0,.024434,-.837539,.6239827,1,0,1.71994,0,0,0,0,1,0,0,0,0,0,0,0,0
525002,-1.268599,0,.289924,.084056,.0243698291,1,1,-.8661766,1,.400434,1,0,-.3916631,-.144853,-.4092185,.0018857,-.0204372,1,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,1,0,-1.149397,-.8693463,-.3342737,0,.024434,-.837539,.6239827,1,0,1.71994,0,0,0,0,1,0,0,0,0,0,0,0,0
525002,-.3340655,0,.289924,.084056,.0243698291,1,1,-.8661766,1,.400434,1,0,-.3916631,-.144853,-.4092185,.0018857,-.0204372,1,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,1,0,-1.149397,-.8693463,-.3342737,0,.024434,-.837539,.6239827,1,0,1.71994,0,0,0,0,1,0,0,0,0,0,0,0,0
525006,2.498756,0,.195871,.038366,.0075147246,1,1,-.8661766,1,.061226,1,0,-.0057645,-.144853,-.2793121,-.1100908,-.1385643,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-1.149397,-.8693463,-.3342737,0,.024434,-.837539,.6239827,1,0,1.71994,0,0,0,0,1,0,0,0,0,0,0,0,0
525006,1.978851,0,.195871,.038366,.0075147246,1,1,-.8661766,1,.061226,1,0,-.0057645,-.144853,-.2793121,-.1100908,-.1385643,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-1.149397,-.8693463,-.3342737,0,.024434,-.837539,.6239827,1,0,1.71994,0,0,0,0,1,0,0,0,0,0,0,0,0
525006,-2.033971,0,.195871,.038366,.0075147246,1,1,-.8661766,1,.061226,1,0,-.0057645,-.144853,-.2793121,-.1100908,-.1385643,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-1.149397,-.8693463,-.3342737,0,.024434,-.837539,.6239827,1,0,1.71994,0,0,0,0,1,0,0,0,0,0,0,0,0
525006,1.108989,0,.195871,.038366,.0075147246,1,1,-.8661766,1,.061226,1,0,-.0057645,-.144853,-.2793121,-.1100908,-.1385643,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-1.149397,-.8693463,-.3342737,0,.024434,-.837539,.6239827,1,0,1.71994,0,0,0,0,1,0,0,0,0,0,0,0,0
525008,.3092674,0,.289924,.084056,.0243698291,1,1,-.8661766,1,-.277981,1,0,-.3916631,-.144853,.2383594,1.922076,.5308222,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-1.149397,-.8693463,-.3342737,0,.024434,-.837539,.6239827,0,0,1.71994,0,0,0,0,1,0,0,0,0,0,0,0,0
526003,.9068673,0,.383977,.147438,.056612757,1,0,.4485681,1,.739641,1,1,-.1343973,-.144853,-.154635,-.1100908,-.1779399,1,1,.0654122,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2234763,0,1,0,0,.158593,-.3288381,.2713923,0,-.21592,.3875246,.2200422,0,0,2.163007,0,0,0,0,1,0,0,0,0,0,0,0,0
526006,-.0128141,0,.195871,.038366,.0075147246,1,0,-1.125822,1,.570037,1,0,-.0057645,-.144853,.2848262,-.1100908,.0583141,0,0,-.0967723,-.1736387,-.1026754,-.0593133,1.57673,-.2657273,-.2531508,0,1,0,0,.158593,-.3288381,.2713923,0,-.21592,.3875246,.2200422,1,0,2.163007,0,0,0,0,1,0,0,0,0,0,0,0,0
526006,-.6064638,0,.195871,.038366,.0075147246,1,0,-1.125822,1,.570037,1,0,-.0057645,-.144853,.2848262,-.1100908,.0583141,0,0,-.0967723,-.1736387,-.1026754,-.0593133,1.57673,-.2657273,-.2531508,0,1,0,0,.158593,-.3288381,.2713923,0,-.21592,.3875246,.2200422,1,0,2.163007,0,0,0,0,1,0,0,0,0,0,0,0,0
526006,.3708757,0,.195871,.038366,.0075147246,1,0,-1.125822,1,.570037,1,0,-.0057645,-.144853,.2848262,-.1100908,.0583141,0,0,-.0967723,-.1736387,-.1026754,-.0593133,1.57673,-.2657273,-.2531508,0,1,0,0,.158593,-.3288381,.2713923,0,-.21592,.3875246,.2200422,1,0,2.163007,0,0,0,0,1,0,0,0,0,0,0,0,0
526006,-.5418477,0,.195871,.038366,.0075147246,1,0,-1.125822,1,.570037,1,0,-.0057645,-.144853,.2848262,-.1100908,.0583141,0,0,-.0967723,-.1736387,-.1026754,-.0593133,1.57673,-.2657273,-.2531508,0,1,0,0,.158593,-.3288381,.2713923,0,-.21592,.3875246,.2200422,1,0,2.163007,0,0,0,0,1,0,0,0,0,0,0,0,0
526006,-2.033971,0,.195871,.038366,.0075147246,1,0,-1.125822,1,.570037,1,0,-.0057645,-.144853,.2848262,-.1100908,.0583141,0,0,-.0967723,-.1736387,-.1026754,-.0593133,1.57673,-.2657273,-.2531508,0,1,0,0,.158593,-.3288381,.2713923,0,-.21592,.3875246,.2200422,1,0,2.163007,0,0,0,0,1,0,0,0,0,0,0,0,0
527001,-1.436943,0,.289924,.084056,.0243698291,1,0,-1.670828,1,.739641,1,0,-.520296,-.144853,-.8396128,-.1100908,.0583141,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.166519,-.2531508,0,0,0,0,.1481347,-.3288381,.2639257,0,.024434,.5119596,-1.975959,1,1,-.0318818,0,0,0,0,1,0,0,0,0,0,0,0,0
527001,.9068673,0,.289924,.084056,.0243698291,1,0,-1.670828,1,.739641,1,0,-.520296,-.144853,-.8396128,-.1100908,.0583141,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.166519,-.2531508,0,0,0,0,.1481347,-.3288381,.2639257,0,.024434,.5119596,-1.975959,1,1,-.0318818,0,0,0,0,1,0,0,0,0,0,0,0,0
527001,-1.237099,0,.289924,.084056,.0243698291,1,0,-1.670828,1,.739641,1,0,-.520296,-.144853,-.8396128,-.1100908,.0583141,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.166519,-.2531508,0,0,0,0,.1481347,-.3288381,.2639257,0,.024434,.5119596,-1.975959,1,1,-.0318818,0,0,0,0,1,0,0,0,0,0,0,0,0
527001,.4257295,0,.289924,.084056,.0243698291,1,0,-1.670828,1,.739641,1,0,-.520296,-.144853,-.8396128,-.1100908,.0583141,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.166519,-.2531508,0,0,0,0,.1481347,-.3288381,.2639257,0,.024434,.5119596,-1.975959,1,1,-.0318818,0,0,0,0,1,0,0,0,0,0,0,0,0
527001,.7989293,0,.289924,.084056,.0243698291,1,0,-1.670828,1,.739641,1,0,-.520296,-.144853,-.8396128,-.1100908,.0583141,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.166519,-.2531508,0,0,0,0,.1481347,-.3288381,.2639257,0,.024434,.5119596,-1.975959,1,1,-.0318818,0,0,0,0,1,0,0,0,0,0,0,0,0
527005,-.7011075,0,-.274392,.075291,-.020659161,0,0,-1.385042,1,-.617189,1,0,.1228684,.327537,-.0913513,.5534738,.0780019,1,0,-.0967723,.0963763,-.1026754,4.22904,-.0900536,-.2657273,.0881063,0,1,0,0,.1481347,-.3288381,.2639257,0,.024434,.5119596,-1.975959,0,0,-.0318818,0,0,0,0,1,0,0,0,0,0,0,0,0
527005,.607631,0,-.274392,.075291,-.020659161,0,0,-1.385042,1,-.617189,1,0,.1228684,.327537,-.0913513,.5534738,.0780019,1,0,-.0967723,.0963763,-.1026754,4.22904,-.0900536,-.2657273,.0881063,0,1,0,0,.1481347,-.3288381,.2639257,0,.024434,.5119596,-1.975959,0,0,-.0318818,0,0,0,0,1,0,0,0,0,0,0,0,0
527005,.2399611,0,-.274392,.075291,-.020659161,0,0,-1.385042,1,-.617189,1,0,.1228684,.327537,-.0913513,.5534738,.0780019,1,0,-.0967723,.0963763,-.1026754,4.22904,-.0900536,-.2657273,.0881063,0,1,0,0,.1481347,-.3288381,.2639257,0,.024434,.5119596,-1.975959,0,0,-.0318818,0,0,0,0,1,0,0,0,0,0,0,0,0
528001,-.8120232,1,.007766,.00006,4.68404e-07,1,1,.4485681,1,-.786793,0,0,-.0057645,-.144853,-.655749,1.963549,-.2566913,1,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.0226345,.7161443,-.403091,1,-.21592,.3720919,-.3998286,1,1,.223081,0,0,0,0,1,0,0,0,0,0,0,0,0
528005,.4257295,1,-.838707,.70343,-.5899718803,1,1,.186641,1,.23083,1,0,-.0057645,-.144853,-.6775227,-.1100908,.0583141,1,0,-.0967723,.0783753,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,.0226345,.7161443,-.403091,1,-.21592,.3720919,-.3998286,0,0,.223081,0,0,0,0,1,0,0,0,0,0,0,0,0
528005,-.5418477,1,-.838707,.70343,-.5899718803,1,1,.186641,1,.23083,1,0,-.0057645,-.144853,-.6775227,-.1100908,.0583141,1,0,-.0967723,.0783753,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,.0226345,.7161443,-.403091,1,-.21592,.3720919,-.3998286,0,0,.223081,0,0,0,0,1,0,0,0,0,0,0,0,0
528006,-.5418477,1,-.368444,.135751,-.050016742,1,1,.1916298,1,-.447585,0,0,1.53783,-.144853,-.7747064,-.1100908,-.2566913,1,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.3700143,1,0,0,0,.0226345,.7161443,-.403091,1,-.21592,.3720919,-.3998286,0,0,.223081,0,0,0,0,1,0,0,0,0,0,0,0,0
528006,2.490116,1,-.368444,.135751,-.050016742,1,1,.1916298,1,-.447585,0,0,1.53783,-.144853,-.7747064,-.1100908,-.2566913,1,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.3700143,1,0,0,0,.0226345,.7161443,-.403091,1,-.21592,.3720919,-.3998286,0,0,.223081,0,0,0,0,1,0,0,0,0,0,0,0,0
528006,1.908711,1,-.368444,.135751,-.050016742,1,1,.1916298,1,-.447585,0,0,1.53783,-.144853,-.7747064,-.1100908,-.2566913,1,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.3700143,1,0,0,0,.0226345,.7161443,-.403091,1,-.21592,.3720919,-.3998286,0,0,.223081,0,0,0,0,1,0,0,0,0,0,0,0,0
528006,.204214,1,-.368444,.135751,-.050016742,1,1,.1916298,1,-.447585,0,0,1.53783,-.144853,-.7747064,-.1100908,-.2566913,1,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.3700143,1,0,0,0,.0226345,.7161443,-.403091,1,-.21592,.3720919,-.3998286,0,0,.223081,0,0,0,0,1,0,0,0,0,0,0,0,0
528006,-.8120232,1,-.368444,.135751,-.050016742,1,1,.1916298,1,-.447585,0,0,1.53783,-.144853,-.7747064,-.1100908,-.2566913,1,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.3700143,1,0,0,0,.0226345,.7161443,-.403091,1,-.21592,.3720919,-.3998286,0,0,.223081,0,0,0,0,1,0,0,0,0,0,0,0,0
528006,.9502757,1,-.368444,.135751,-.050016742,1,1,.1916298,1,-.447585,0,0,1.53783,-.144853,-.7747064,-.1100908,-.2566913,1,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.3700143,1,0,0,0,.0226345,.7161443,-.403091,1,-.21592,.3720919,-.3998286,0,0,.223081,0,0,0,0,1,0,0,0,0,0,0,0,0
529002,1.125643,0,.289924,.084056,.0243698291,0,0,.4485681,1,-.108378,0,0,.2515013,-.144853,.2035676,-.1100908,-.0204372,0,0,-.0967723,.3303893,-.1026754,-.0593133,-.0900536,-.2657273,.1474553,0,1,0,0,.1918113,-.5090075,.5276217,0,-.21592,.3102184,-.1367852,1,0,3.518538,0,0,0,0,0,0,0,0,0,1,0,0,0
529003,1.457923,0,-.180339,.032522,-.0058650181,1,0,.4458614,1,.570037,1,0,-.2630302,-.144853,-.0691346,-.1100908,-.2566913,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.1918113,-.5090075,.5276217,0,-.21592,.3102184,-.1367852,1,0,3.518538,0,0,0,0,0,0,0,0,0,1,0,0,0
529003,1.108989,0,-.180339,.032522,-.0058650181,1,0,.4458614,1,.570037,1,0,-.2630302,-.144853,-.0691346,-.1100908,-.2566913,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.1918113,-.5090075,.5276217,0,-.21592,.3102184,-.1367852,1,0,3.518538,0,0,0,0,0,0,0,0,0,1,0,0,0
529003,1.696337,0,-.180339,.032522,-.0058650181,1,0,.4458614,1,.570037,1,0,-.2630302,-.144853,-.0691346,-.1100908,-.2566913,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.1918113,-.5090075,.5276217,0,-.21592,.3102184,-.1367852,1,0,3.518538,0,0,0,0,0,0,0,0,0,1,0,0,0
